pair,count
"('もの', '同じ')",3
"('この', '見')",3
"('とうてい', 'ない')",3
"('この', 'なく')",3
"('この', '出来る')",3
"('の', '忘却')",3
"('の', '当然')",3
"('の', '大目')",3
"('の', '貰い')",3
"('さえ', '人間')",3
"('に', '当然')",3
"('に', '大目')",3
"('に', '貰い')",3
"('た', 'なあ')",3
"('なあ', 'を')",3
"('は', '駄目')",3
"('ちっと', 'は')",3
"('を', '飯')",3
"('も', '飯')",3
"('事', '飯')",3
"('を', '食う')",3
"('た', '食う')",3
"('一', '匹')",3
"('ませ', '事')",3
"('て', '私')",3
"('て', '貰っ')",3
"('て', '煮')",3
"('て', '食おう')",3
"('か知ら', 'て')",3
"('て', '食べる')",3
"('ん', '行っ')",3
"('は', '食い')",3
"('を', '食い')",3
"('の', '食い')",3
"('た', '食い')",3
"('猫', '豪傑')",3
"('平生', '猫')",3
"('を', '豪傑')",3
"('と', '豪傑')",3
"('な', '平生')",3
"('な', '夢')",3
"('を', '平生')",3
"('人', '知ら')",3
"('ある', '今')",3
"('し', '今')",3
"('し', '知ら')",3
"('と', '平生')",3
"('も', '多々良')",3
"('なかっ', 'も')",3
"('また', '今')",3
"('この', 'なかっ')",3
"('なら', '今')",3
"('まで', 'ん')",3
"('と', 'なかっ')",3
"('まで', '今')",3
"('世', '人')",3
"('を', '世')",3
"('云う', '格言')",3
"('し', '格言')",3
"('は', '世')",3
"('の', '世')",3
"('世', '猫')",3
"('で', 'やがて')",3
"('で', '話頭')",3
"('で', '転じ')",3
"('で', '着物')",3
"('で', '寒く')",3
"('で', '銷沈')",3
"('で', '体')",3
"('の', '好い')",3
"('とら', 'の')",3
"('とら', 'に')",3
"('ごとき', 'し')",3
"('た', 'もっ')",3
"('この', 'す')",3
"('この', '来')",3
"('庸', '猫')",3
"('ざる', '庸')",3
"('べから', '庸')",3
"('ず', '庸')",3
"('たら', '鼠')",3
"('ず', 'たら')",3
"('だ', '無論')",3
"('し', '向っ')",3
"('と', '当時')",3
"('が', '当時')",3
"('が', '向っ')",3
"('さえ', 'ば')",3
"('すれ', '云う')",3
"('すれ', 'で')",3
"('か', 'ため')",3
"('ため', '入れる')",3
"('から', 'ため')",3
"('ため', '人間')",3
"('に', '入れる')",3
"('す', '事')",3
"('から', 'す')",3
"('へ', '入れる')",3
"('なかっ', '人間')",3
"('た', '入れる')",3
"('が', '入れる')",3
"('て', '感じ')",3
"('て', '思わ')",3
"('と', '六')",3
"('切れ', '猫')",3
"('も', '切れ')",3
"('ない', '切れ')",3
"('たら', '人間')",3
"('から', '年')",3
"('たら', 'など')",3
"('無事', '猫')",3
"('は', '思わ')",3
"('が', '無事')",3
"('が', '思わ')",3
"('一', '同じ')",3
"('よう', '同じ')",3
"('さ', '同じ')",3
"('を', '無事')",3
"('て', '無事')",3
"('の', '無事')",3
"('れる', '思わ')",3
"('ある', '思わ')",3
"('つい', '猫')",3
"('一', '生れ')",3
"('つい', '一')",3
"('中', '年')",3
"('つい', '年')",3
"('とっ', '年')",3
"('ん', '年')",3
"('へ', '中')",3
"('だ', '中')",3
"('て', '着')",3
"('も', '着')",3
"('て', '通せ')",3
"('も', '通せ')",3
"('つい', 'と')",3
"('云う', '等')",3
"('云う', '知れ')",3
"('て', '完全')",3
"('も', '完全')",3
"('なく', '生れ')",3
"('ちと', 'て')",3
"('て', '雑多')",3
"('て', '載せ')",3
"('て', '暮さ')",3
"('ちと', 'も')",3
"('なに', 'も')",3
"('も', '雑多')",3
"('も', '載せ')",3
"('も', '暮さ')",3
"('もの', '知れ')",3
"('で', 'よほど')",3
"('で', '閑')",3
"('で', '退屈')",3
"('いたずら', 'で')",3
"('で', '考案')",3
"('で', '楽')",3
"('かよう', '人間')",3
"('かよう', 'は')",3
"('かよう', '猫')",3
"('れん', '猫')",3
"('だ', 'れん')",3
"('れん', 'を')",3
"('おら', 'も')",3
"('て', 'れん')",3
"('主人', '何')",3
"('か', '永らく')",3
"('か', '社会')",3
"('か', '観察')",3
"('か', '怠っ')",3
"('か', '今日')",3
"('か', '久し')",3
"('か', '振り')",3
"('か', '齷齪')",3
"('か', 'しよう')",3
"('か', '考え')",3
"('か', '生憎')",3
"('か', '点')",3
"('か', '関し')",3
"('か', 'すこぶる')",3
"('か', '近い')",3
"('か', '性分')",3
"('ない', '酔興')",3
"('ない', '点')",3
"('な', '点')",3
"('に', '永らく')",3
"('の', '酔興')",3
"('に', '観察')",3
"('を', '酔興')",3
"('に', '怠っ')",3
"('た', '今日')",3
"('た', '酔興')",3
"('から', '拝見')",3
"('から', '点')",3
"('で', '今日')",3
"('今日', '猫')",3
"('は', '生憎')",3
"('に', '久し')",3
"('に', '振り')",3
"('で', '酔興')",3
"('が', '酔興')",3
"('が', '考え')",3
"('が', '生憎')",3
"('に', '齷齪')",3
"('に', '様子')",3
"('に', '関し')",3
"('に', '近い')",3
"('に', '性分')",3
"('する', '拝見')",3
"('点', '考え')",3
"('だ', '時')",3
"('もの', '時')",3
"('に', '来る')",3
"('に', '胃弱')",3
"('に', '性')",3
"('に', '幾分')",3
"('に', '反応')",3
"('に', '呈し')",3
"('しばらく', 'に')",3
"('に', '遠ざかる')",3
"('に', 'もう')",3
"('に', '風呂場')",3
"('ざあざあ', 'に')",3
"('に', '水')",3
"('に', '浴びる')",3
"('で', '来る')",3
"('で', '胃弱')",3
"('で', '性')",3
"('で', '皮膚')",3
"('で', '幾分')",3
"('で', '反応')",3
"('で', '呈し')",3
"('しばらく', 'で')",3
"('で', '遠ざかる')",3
"('で', 'もう')",3
"('で', '風呂場')",3
"('ざあざあ', 'で')",3
"('で', '水')",3
"('で', '浴びる')",3
"('て', '来る')",3
"('て', '胃弱')",3
"('て', '幾分')",3
"('て', '反応')",3
"('て', '呈し')",3
"('しばらく', 'て')",3
"('て', '遠ざかる')",3
"('て', 'もう')",3
"('て', '風呂場')",3
"('ざあざあ', 'て')",3
"('て', '水')",3
"('て', '浴びる')",3
"('ある', 'だろう')",3
"('て', '幸')",3
"('し', '拝見')",3
"('し', 'とっ')",3
"('て', '朝夕')",3
"('て', '虎皮')",3
"('て', '侍')",3
"('て', 'べ')",3
"('て', '乃至')",3
"('て', '東風')",3
"('て', '広い')",3
"('て', '東京')",3
"('て', '例')",3
"('て', '騎')",3
"('て', '当千')",3
"('て', '豪傑')",3
"('て', '連')",3
"('て', '挙止')",3
"('て', '千載')",3
"('て', '一遇')",3
"('て', '光栄')",3
"('先生', '拝見')",3
"('先生', '吾輩')",3
"('と', '無論')",3
"('で', '前')",3
"('は', '前')",3
"('事', '拝見')",3
"('さえ', 'など')",3
"('云う', '拝見')",3
"('とっ', 'ない')",3
"('猫', '運動')",3
"('し', '癖')",3
"('利い', '運動')",3
"('運動', '風')",3
"('と', '運動')",3
"('し', '運動')",3
"('が', '運動')",3
"('た', '利い')",3
"('だ', '利い')",3
"('を', '利い')",3
"('人間', '風')",3
"('を', '風')",3
"('だ', '食っ')",3
"('だ', '天職')",3
"('し', '食っ')",3
"('つい', '人間')",3
"('で', '心得')",3
"('た', '去年')",3
"('た', '当年')",3
"('た', '歳')",3
"('た', '罹り')",3
"('た', '出し')",3
"('た', '有様')",3
"('た', '記憶')",3
"('た', '存し')",3
"('た', '砌り')",3
"('た', '浮世')",3
"('た', 'ふわ')",3
"('た', '十')",3
"('た', '懸け')",3
"('た', '合う')",3
"('た', 'よろしい')",3
"('から', '中')",3
"('が', 'よろしい')",3
"('おら', 'ず')",3
"('おら', '中')",3
"('は', '寿命')",3
"('に', '寿命')",3
"('は', '短い')",3
"('は', '係ら')",3
"('は', '短日')",3
"('は', '月')",3
"('は', '十分')",3
"('は', '仕る')",3
"('は', '推論')",3
"('は', '年月')",3
"('は', '星霜')",3
"('は', '割合')",3
"('しき', 'は')",3
"('は', '誤謬')",3
"('人間', '打算')",3
"('も', '打算')",3
"('に', '短い')",3
"('に', '係ら')",3
"('に', '短日')",3
"('に', '月')",3
"('に', '十分')",3
"('に', '仕る')",3
"('に', '推論')",3
"('に', '年月')",3
"('に', '星霜')",3
"('に', '割合')",3
"('しき', 'に')",3
"('に', '誤謬')",3
"('打算', '猫')",3
"('ところ', '一')",3
"('を', '打算')",3
"('と', '打算')",3
"('が', '飛び込む')",3
"('ん', '今日')",3
"('ん', '飛び込む')",3
"('せい', 'は')",3
"('は', '仕')",3
"('は', '損')",3
"('ずる', 'は')",3
"('は', '築地')",3
"('は', '打っちゃら')",3
"('は', '帰宅')",3
"('せん', 'は')",3
"('は', '無暗')",3
"('の', '法則')",3
"('の', '輩')",3
"('の', '機能')",3
"('の', '怒濤')",3
"('の', '対し')",3
"('の', '抵抗')",3
"('の', '生ずる')",3
"('の', '換言')",3
"('の', '上がっ')",3
"('の', '容易')",3
"('法則', '猫')",3
"('は', '法則')",3
"('まで', '等')",3
"('猫', '輩')",3
"('機能', '猫')",3
"('怒濤', '猫')",3
"('対し', '猫')",3
"('抵抗', '猫')",3
"('猫', '生ずる')",3
"('換言', '猫')",3
"('上がっ', '猫')",3
"('容易', '猫')",3
"('は', '輩')",3
"('は', '機能')",3
"('は', '狂瀾')",3
"('は', '怒濤')",3
"('は', '対し')",3
"('すれ', 'て')",3
"('は', '抵抗')",3
"('は', '生ずる')",3
"('は', '換言')",3
"('は', '上がっ')",3
"('は', '容易')",3
"('と', '善く')",3
"('くらい', 'れる')",3
"('に', '優る')",3
"('に', '存する')",3
"('に', '自ら')",3
"('に', '誇る')",3
"('に', '即答')",3
"('かよう', 'が')",3
"('から', 'よかろう')",3
"('ない', 'よかろう')",3
"('て', 'よかろう')",3
"('たら', 'よかろう')",3
"('は', '向い')",3
"('を', '鵯')",3
"('を', '越')",3
"('を', '落とし')",3
"('こと', 'を')",3
"('を', '向い')",3
"('を', '下りる')",3
"('なんぞ', 'を')",3
"('を', '向き')",3
"('たくさん', 'を')",3
"('だけ', 'だろう')",3
"('の', '向い')",3
"('から', 'だろう')",3
"('どっち', '猫')",3
"('いる', 'どっち')",3
"('の', '設備')",3
"('の', '浴場')",3
"('の', '異類')",3
"('の', '洪')",3
"('に', '突然')",3
"('し', '突然')",3
"('た', '突然')",3
"('は', '鳴き声')",3
"('で', '感')",3
"('が', '感')",3
"('を', '感')",3
"('いい', 'そんな')",3
"('て', '気')",3
"('の', '鳴き声')",3
"('に', '向う')",3
"('に', '茂っ')",3
"('に', '森')",3
"('に', '往')",3
"('に', 'む')",3
"('に', '野中')",3
"('に', '軒')",3
"('に', '無名')",3
"('に', '友')",3
"('に', '日月')",3
"('に', '送る')",3
"('に', '江湖')",3
"('に', '処士')",3
"('に', '感')",3
"('す', 'もの')",3
"('猫', '館')",3
"('すら', 'な')",3
"('な', '時々')",3
"('な', '当家')",3
"('な', '令嬢')",3
"('からかっ', 'な')",3
"('な', '遊ぶ')",3
"('な', '落雲')",3
"('な', '君子')",3
"('な', '利か')",3
"('な', '苦')",3
"('な', '沙弥')",3
"('からかう', 'な')",3
"('な', '至極')",3
"('な', 'もっとも')",3
"('な', '平')",3
"('な', '恐らく')",3
"('からかわ', 'な')",3
"('な', '当人')",3
"('すら', 'で')",3
"('で', '遊ぶ')",3
"('で', '利か')",3
"('からかう', 'で')",3
"('で', '平')",3
"('からかわ', 'で')",3
"('で', '当人')",3
"('すら', 'は')",3
"('すら', 'に')",3
"('は', '令嬢')",3
"('は', '遊ぶ')",3
"('は', '利か')",3
"('からかう', 'は')",3
"('は', '平')",3
"('からかわ', 'は')",3
"('は', '当人')",3
"('に', '当家')",3
"('に', '遊ぶ')",3
"('に', '利か')",3
"('からかう', 'に')",3
"('に', '平')",3
"('に', '恐らく')",3
"('からかわ', 'に')",3
"('に', '当人')",3
"('から', '気')",3
"('が', '落雲')",3
"('が', '君子')",3
"('に', '作っ')",3
"('を', '目')",3
"('で', '目')",3
"('ない', '目')",3
"('て', '目')",3
"('が', '作っ')",3
"('ある', '作っ')",3
"('が', 'たく')",3
"('たく', '猫')",3
"('は', '限り')",3
"('は', '四角')",3
"('ぬけ', 'は')",3
"('たく', 'は')",3
"('は', '乗り')",3
"('は', '踰える')",3
"('は', '飛び越える')",3
"('吾輩', '虎')",3
"('吾輩', '急')",3
"('は', '悪く')",3
"('急', '虎')",3
"('猫', '虎')",3
"('から', '悪く')",3
"('急', '猫')",3
"('に', '悪く')",3
"('の', '収縮')",3
"('し', 'しまっ')",3
"('の', '極り')",3
"('おかしく', 'の')",3
"('の', '権幕')",3
"('の', '横腹')",3
"('の', '蹴ら')",3
"('の', '痛')",3
"('すぐ', 'の')",3
"('の', '忘れ')",3
"('で', '悪く')",3
"('か', 'かく')",3
"('かく', 'ない')",3
"('が', '口')",3
"('あばた', 'し')",3
"('あばた', 'を')",3
"('は', '衰退')",3
"('と', '衰退')",3
"('に', '衰退')",3
"('は', '人口')",3
"('は', '増殖')",3
"('は', '反')",3
"('は', '比例')",3
"('は', '近き')",3
"('は', '将来')",3
"('は', '迹')",3
"('は', '絶つ')",3
"('は', '医学')",3
"('は', '統計')",3
"('は', '割り出さ')",3
"('は', '結論')",3
"('は', '毫も')",3
"('は', '疑')",3
"('は', '挟む')",3
"('は', '余地')",3
"('は', '名論')",3
"('と', '人口')",3
"('に', '人口')",3
"('と', '増殖')",3
"('に', '増殖')",3
"('と', '反')",3
"('と', '近き')",3
"('と', '将来')",3
"('と', '迹')",3
"('と', '絶つ')",3
"('と', '医学')",3
"('と', '統計')",3
"('と', '割り出さ')",3
"('と', '結論')",3
"('と', '毫も')",3
"('と', '疑')",3
"('と', '挟む')",3
"('と', '余地')",3
"('と', '名論')",3
"('に', '反')",3
"('し', '精密')",3
"('に', '近き')",3
"('に', '将来')",3
"('に', '迹')",3
"('に', '絶つ')",3
"('に', '医学')",3
"('に', '統計')",3
"('に', '割り出さ')",3
"('に', '結論')",3
"('に', '毫も')",3
"('に', '疑')",3
"('に', '挟む')",3
"('に', '余地')",3
"('に', '名論')",3
"('を', '精密')",3
"('で', '精密')",3
"('猫', '精密')",3
"('も', '精密')",3
"('に', '現今')",3
"('に', '地球')",3
"('に', '面')",3
"('に', '生息')",3
"('に', '区域')",3
"('が', '匹')",3
"('それ', 'まで')",3
"('も', '英書')",3
"('た', '英書')",3
"('が', '英書')",3
"('も', '芸者')",3
"('も', '喇叭')",3
"('も', '節')",3
"('も', '習っ')",3
"('も', '遥か')",3
"('も', '付い')",3
"('も', '偏屈')",3
"('も', '忠告')",3
"('も', '聴く')",3
"('も', '気遣')",3
"('も', '勝手')",3
"('も', '近寄り')",3
"('も', '暮し')",3
"('た', '芸者')",3
"('が', '芸者')",3
"('た', '喇叭')",3
"('が', '喇叭')",3
"('た', '節')",3
"('が', '節')",3
"('た', '習っ')",3
"('が', '習っ')",3
"('た', '遥か')",3
"('た', '付い')",3
"('た', '偏屈')",3
"('た', '男')",3
"('た', '忠告')",3
"('た', '聴く')",3
"('た', '気遣')",3
"('た', '勝手')",3
"('た', '六')",3
"('た', '近寄り')",3
"('た', '暮し')",3
"('が', '遥か')",3
"('が', '付い')",3
"('が', '偏屈')",3
"('が', '忠告')",3
"('が', '聴く')",3
"('が', '気遣')",3
"('が', '勝手')",3
"('が', '六')",3
"('が', '近寄り')",3
"('が', '暮し')",3
"('たら', 'まで')",3
"('に', '心中')",3
"('に', '記述')",3
"('に', '疑う')",3
"('せんだって', 'の')",3
"('せんだって', 'で')",3
"('せんだって', 'と')",3
"('の', 'やさしく')",3
"('で', 'やさしく')",3
"('と', 'やさしく')",3
"('の', '廻し')",3
"('の', '剥い')",3
"('ちゃんちゃん', 'の')",3
"('さぞ', 'の')",3
"('あたたか', 'の')",3
"('の', '了見')",3
"('の', 'むらむら')",3
"('の', '即座')",3
"('の', '気取っ')",3
"('の', '覚え')",3
"('の', 'ひやっ')",3
"('で', '廻し')",3
"('と', '廻し')",3
"('で', '突然')",3
"('で', '皮')",3
"('で', '剥い')",3
"('と', '剥い')",3
"('ちゃんちゃん', 'で')",3
"('さぞ', 'で')",3
"('あたたか', 'で')",3
"('で', '飛ん')",3
"('で', '了見')",3
"('で', 'むらむら')",3
"('で', '即座')",3
"('で', '気取っ')",3
"('で', '覚え')",3
"('で', 'ひやっ')",3
"('ちゃんちゃん', 'と')",3
"('さぞ', 'と')",3
"('あたたか', 'と')",3
"('と', '飛ん')",3
"('と', '了見')",3
"('と', 'むらむら')",3
"('と', '起し')",3
"('と', '即座')",3
"('と', '気取っ')",3
"('と', '覚え')",3
"('と', 'ひやっ')",3
"('に', '膳')",3
"('て', '膳')",3
"('が', '膳')",3
"('に', '向わ')",3
"('さき', 'に')",3
"('に', '身分')",3
"('に', '朝めし')",3
"('に', '有り')",3
"('つける', 'に')",3
"('そこ', 'に')",3
"('に', '浅まし')",3
"('に', '煙')",3
"('に', '汁')",3
"('に', '香')",3
"('に', '鮑')",3
"('に', '貝')",3
"('うま', 'に')",3
"('に', '立ち上っ')",3
"('じっと', 'に')",3
"('て', '向わ')",3
"('が', '向わ')",3
"('さき', 'て')",3
"('が', 'さき')",3
"('て', '身分')",3
"('が', '身分')",3
"('て', '朝めし')",3
"('て', '有り')",3
"('つける', 'て')",3
"('そこ', 'て')",3
"('て', '浅まし')",3
"('て', '煙')",3
"('て', '汁')",3
"('て', '香')",3
"('て', '鮑')",3
"('て', '貝')",3
"('うま', 'て')",3
"('て', '立ち上っ')",3
"('じっと', 'て')",3
"('が', '朝めし')",3
"('が', '有り')",3
"('が', 'つける')",3
"('が', 'そこ')",3
"('が', '浅まし')",3
"('が', '煙')",3
"('が', '汁')",3
"('が', '香')",3
"('が', '鮑')",3
"('が', '貝')",3
"('うま', 'が')",3
